514df706-436f-482b-a63b-c8af191db9e0,ТМК Чермет,5651,USD,20490.09,2024-02-03,6244604798033124,Visa,M,51,США
c7baf2d1-0f2a-4eef-a4b5-cf59391ae92e,ООО «Титов»,5812,USD,33241.33,2024-09-06,6533215215636777,Visa,F,58,Гамбия
c50fdea6-9f8a-40f3-b76d-eaa1d5d7abb9,Богданов Лимитед,5977,RUB,11341.69,2025-02-09,5663150344700729,Visa,M,65,Белиз
81d72a8c-b619-48f1-a66d-cc959040010d,ЗАО «Николаев»,5661,EUR,49916.01,2023-07-19,4993300393007690,МИР,M,65,Лаос
0918bad9-a048-4ee7-a1ea-c993c4d7aba8,Соколов и партнеры,5651,USD,13257.04,2025-02-01,6244604798033124,Visa,M,18,Белиз
bffccddc-36e0-483b-bd43-f7104d5d10d0,ОАО «Суханова»,5812,RUB,12614.92,2024-09-26,8104589738565472,Visa,F,70,Румыния
87bd3636-b33f-4d3f-9b7f-4605402400d0,АО «Баранова-Фомичева»,5651,RUB,48082.19,2023-08-17,5663150344700729,Visa,M,62,Дания
a0f52fce-81f0-4639-b044-ef7a6688d5f0,АО «Максимов»,5999,EUR,36481.52,2024-03-03,4642262413492135,МИР,F,60,Молдавия
9fe70ea4-9e58-476f-9575-9cd2b471bcd2,ЗАО «Юдин»,5814,RUB,43308.53,2025-03-22,2200541257663101,МИР,M,78,Мальдивы
e49936ba-2ddb-47ca-917e-a7c05cf2d5ba,НПО «Кудряшов»,7996,EUR,19154.89,2023-10-25,5032343177646291,Visa,F,25,Панама
5cbb263c-030c-454c-9d99-6e76faef3490,Максимов Лтд,5661,EUR,39472.72,2024-03-31,2246346124448132,МИР,M,66,Йемен
fb67330a-0d0f-4a97-ba68-31e37d90ea52,ОАО «Лебедева»,5941,EUR,40991.61,2023-12-27,5663150344700729,Visa,M,67,Молдавия
b3d91668-1874-45d1-9c50-eb2afaec8d68,ПК Балтика (Carlsbergfondet),7996,USD,45810.42,2024-08-16,8180193961544747,МИР,F,79,Румыния
286eec38-25c8-42c6-b54f-0777ecbc2193,ЗАО «Ершов Петухов»,5411,USD,3298.52,2023-07-26,2259439136755984,МИР,F,76,США
63cf1324-4d36-4312-8a08-b20b83cf6a39,ОАО «Герасимова Сергеев»,5732,EUR,25521.1,2023-07-23,373248441335605,Visa,M,71,Мальдивы
0ada8f68-9d58-4bc8-878e-a0e40af91c30,Сбербанк России,5812,EUR,23886.89,2024-02-25,344705626423411,МИР,M,19,Лаос
d2e092d6-4a97-4ece-9633-f781758f2fc0,Шубин Инк,5941,EUR,1580.67,2024-08-11,347239446406262,Visa,F,79,США
2a37a631-1196-47ea-8b21-48edc1a829d1,ООО «Исаков»,5732,USD,46409.23,2023-09-18,347239446406262,Visa,F,61,Молдавия
fab6f655-2488-4e01-8930-9141fb7a45a6,ПК Борец,5812,USD,11570.63,2024-12-18,6244604798033124,MasterCard,M,52,Дания
6dbabbb7-6557-4c21-ae64-074f6f092aa1,ООО «Титов»,5945,EUR,2462.88,2024-02-12,4310869142637276,МИР,F,32,Йемен
1bda7961-36af-4ade-b022-33bc5c87f052,РАО «Григорьев-Белякова»,5651,RUB,14077.04,2024-05-26,2200194185971913,MasterCard,M,26,Белиз
1b682065-a8b0-4da4-9125-134124350b8b,Независимая энергосбытовая компания Краснодарского края,5661,USD,7933.63,2023-07-18,8180193961544747,Visa,F,25,Гамбия
4b9fcd3e-8427-4e96-9268-e7f0e6daa915,СУЭК,5732,USD,27971.1,2024-02-09,347239446406262,МИР,M,36,Белиз
d91dae26-5bc0-44ae-a25e-88e4d34e4fe3,Сибирский антрацит,5977,USD,45148.16,2024-09-28,341074997972107,MasterCard,F,25,Гамбия
a015a4d3-9202-4218-88b5-d283f6973f80,АО «Шаров Мельников»,5812,EUR,27844.55,2023-06-19,8180193961544747,Visa,F,71,Молдавия
dcd44b8a-8308-4cd9-b23f-65074f0d5d37,Inventive Retail Group,5814,EUR,12218.77,2023-10-06,2200194185971913,МИР,M,62,Панама
a9deb715-8f2a-4673-81bb-4920a2cfea79,ОАО «Ермакова-Комиссарова»,5941,EUR,20129.88,2024-12-16,341074997972107,Visa,M,60,Белиз
43cf49dd-0a77-46cd-b855-df69ea1f4a02,ОАО «Савин Зыков»,5814,EUR,32299.0,2024-02-26,2201448190410989,Visa,M,66,Гамбия
cd7032d1-8679-40c1-b9da-292f59cd5ba9,Шубин Инк,5977,EUR,12889.6,2024-08-29,4310869142637276,Visa,F,78,Йемен
923904cb-b3e3-4b12-bb4d-3dfc4503f4f9,ПК Балтика (Carlsbergfondet),5732,USD,1373.39,2024-01-04,4310869142637276,MasterCard,F,80,Дания
dc5f1764-740c-48a6-8935-c76fde824f59,Шубин Инк,5411,RUB,26044.33,2025-01-25,2201448190410989,Visa,M,34,Дания
3257b1ae-9692-48b4-a3b3-0e337de235c0,ООО «Фролова»,5651,RUB,9841.54,2025-06-13,2246346124448132,MasterCard,F,51,Лаос
c9250da9-49ae-433d-b516-847c12b549b7,Группа ГМС,5912,RUB,29557.75,2024-06-21,5663150344700729,MasterCard,M,69,Дания
7cbdb0e8-32df-4d90-841f-df584957827d,ОАО «Савин Зыков»,5814,RUB,10134.54,2024-09-04,347239446406262,Visa,F,30,Гамбия
90d0125c-6dba-4e68-a93b-73a2a2338d2a,ИП «Иванова Лебедева»,5945,USD,31853.9,2023-12-28,4310869142637276,МИР,F,61,Йемен
32368f73-2ce0-4a4d-a0d8-639850d2f39d,Каспийский трубопроводный консорциум-Р,5814,EUR,40452.23,2025-05-18,2246346124448132,Visa,F,66,Йемен
86b1edf0-0bb9-4b2a-bdc2-15b6e7e413ad,Сбербанк России,5732,RUB,47508.97,2024-02-12,347239446406262,МИР,F,42,Панама
410e5fd2-96ba-4688-a775-02696991362a,ОАО «Матвеева»,5541,EUR,3195.23,2025-02-05,6533215215636777,MasterCard,M,26,Румыния
214cffed-5fb7-4e57-8f0c-742489e7432a,ОАО «Матвеева»,7996,RUB,13352.32,2023-07-01,341074997972107,МИР,M,22,Панама
4aaa8586-54bc-4fd8-a17d-18aa007604c8,СУЭК,5732,EUR,20256.25,2025-03-18,5032343177646291,MasterCard,F,51,Панама
bf6fb27f-8f0a-4305-ba12-204ec1e88a58,ЗАО «Дементьева-Максимов»,5812,USD,21112.97,2024-06-11,373248441335605,Visa,F,38,Гамбия
ea498aed-4bf1-4ee4-aac3-2946c08f3244,НПО «Кулаков»,5651,USD,11466.94,2023-11-06,2200194185971913,МИР,M,63,Панама
61e69f89-0e61-49df-8677-c6e44d9c9d19,Новосталь,5661,USD,41397.13,2024-11-14,341074997972107,Visa,F,63,Мальдивы
9db3c081-482e-4710-ac72-ab88068be25b,Новосталь,5812,EUR,10640.26,2024-01-13,2246346124448132,MasterCard,M,23,Йемен
48f7cfa0-bd12-40ec-a24f-506a912e55de,АО «Виноградова-Сысоев»,5941,EUR,48888.69,2023-08-16,5663150344700729,МИР,F,65,Белиз
97d7cc59-4a3e-4cfb-a499-6bb9bdfbdcb7,ОАО «Матвеева»,5999,EUR,19516.8,2023-08-02,4821517692741269,Visa,M,57,Румыния
82685e9e-bbd7-4760-aa57-397dd1d656a9,РАО «Самсонова»,5944,EUR,26321.31,2024-06-09,2246346124448132,MasterCard,M,66,Румыния
0e6131b2-4c9f-449f-8426-f3a99284d673,ИП «Тихонов Савельев»,5732,USD,34091.88,2025-03-11,2246346124448132,МИР,F,64,Мальдивы
a995cc53-100f-4b44-9c27-20259302fb3a,ЗАО «Николаев»,5944,RUB,9396.78,2024-12-04,4821517692741269,Visa,F,79,Панама
361fb905-0792-4f19-99d7-ebe689278616,Каспийский трубопроводный консорциум-Р,5651,EUR,23881.77,2023-12-08,5663150344700729,MasterCard,M,27,Румыния
9e3766b0-77c1-44de-a192-b407f62e7f8f,ЗАО «Николаев»,7996,USD,26091.49,2025-01-15,4642262413492135,Visa,F,75,США
fb9b5e7f-3808-4fbe-b481-d9707dd5e60f,ОАО «Ермакова-Комиссарова»,5941,USD,46435.48,2024-01-20,341074997972107,MasterCard,F,32,Гамбия
296d06ac-6524-4b04-9e4e-59946fe4bdb6,ООО «Мишин Большакова»,5941,RUB,34039.83,2023-11-26,8180193961544747,Visa,M,26,Лаос
a5dc9508-fb9a-4ae6-b871-f67453cef201,ООО «Исаков»,5311,EUR,48068.79,2024-05-17,373248441335605,MasterCard,F,66,Мальдивы
e3fab3cb-0f16-4798-946b-1503c5a3f314,АО «Исаева»,5651,EUR,25128.43,2025-03-24,347239446406262,Visa,F,45,Белиз
26a99b09-e3df-4647-aa9c-2c8a1a70c70e,Морозов Инк,5812,RUB,45213.78,2025-02-28,373248441335605,MasterCard,M,62,Лаос
5170fb5a-db7d-4c49-bea1-afc240403124,Медведев Инкорпорэйтед,5411,USD,5515.85,2023-07-29,2201448190410989,Visa,M,79,Молдавия
337d593d-aea6-46f2-9b78-87930f53dc6e,Медведев Инкорпорэйтед,5999,RUB,36587.5,2023-08-08,373248441335605,МИР,M,60,Панама
5e76b4dd-61ea-4e6b-9801-cdc7f25319ab,Сибирский антрацит,5945,USD,3307.21,2024-08-26,4642262413492135,Visa,M,67,Панама
580b2b87-73b6-47bd-9e9e-6b4198b1b9bc,Группа ГМС,5941,USD,16681.89,2024-07-16,2200194185971913,Visa,F,34,Румыния
adf543b1-4aee-45de-8980-df3b7edf59c4,Славнефть,5999,EUR,5507.36,2023-09-26,2201448190410989,MasterCard,F,60,США
14e6d4bb-f8bc-4d53-9cb7-a6492c6e6cba,Славнефть,5814,USD,24370.92,2024-11-17,8180193961544747,MasterCard,M,48,Панама
2c7edf4a-c5f0-4d67-baad-b2e210c27ef9,ОАО «Матвеева»,5941,EUR,28505.67,2023-10-15,341074997972107,MasterCard,M,45,Лаос
80a25f1b-a434-4c71-bfde-6a79a4b96acf,Сбербанк России,5945,EUR,30879.94,2024-03-25,2200194185971913,MasterCard,M,66,Румыния
db4bc1d0-6857-4c95-94d9-106e337df1fd,ЗАО «Дмитриев-Филиппов»,5912,RUB,25600.19,2025-05-22,344705626423411,МИР,F,65,Дания
9c08c5f6-ac7f-4d76-bd3b-a879c64eb0c0,Брагин и партнеры,5651,EUR,37161.24,2024-11-21,2200541257663101,MasterCard,M,46,США
9bf9df9a-2642-44d3-b012-749113e7a49b,Аэрофлот — Российские авиалинии,5912,USD,13355.19,2023-07-04,5663150344700729,Visa,M,53,Белиз
07395108-67bb-4a9f-b5ec-d19f8495926a,НПО «Кулаков»,5977,RUB,5056.85,2024-06-04,4993300393007690,Visa,M,38,Лаос
c75fc89c-ee7c-43f3-ab5f-18c7a1d27a13,Медведев Инкорпорэйтед,5651,USD,30972.68,2024-11-30,2259439136755984,MasterCard,F,38,Мальдивы
ae50b791-40f6-4673-b1f7-cb77bd61fc4f,ЗАО «Ермаков-Бурова»,5651,RUB,21066.9,2023-09-06,6244604798033124,MasterCard,M,68,Дания
adca6de9-eb6a-4416-a706-d1bdee0f8c7b,ЗАО «Сазонова-Князева»,5999,EUR,48004.47,2025-02-24,4310869142637276,МИР,F,23,Йемен
91f9b85c-ad65-41eb-b54a-6a55f9637d68,Брагин и партнеры,5814,RUB,13703.64,2025-04-10,5032343177646291,МИР,M,63,Йемен
b688e9ab-efc9-41ae-ae00-9766dc84a46c,НПО «Кулаков»,5732,EUR,25815.22,2023-10-26,5663150344700729,MasterCard,M,18,Лаос
f3fffdc1-93fa-4f11-8a44-2e0c4c9ae661,ОАО «Фомин-Лукин»,5945,EUR,47523.21,2024-01-15,341074997972107,Visa,F,62,США
d83f7f19-7ff5-4ca7-affc-169d15e2429b,Независимая энергосбытовая компания Краснодарского края,5812,EUR,44227.63,2024-03-15,2259439136755984,Visa,F,50,США
1718fb9e-3846-438e-821c-44c09f9f6a88,Р-Фарм,5812,EUR,40053.13,2025-03-19,6533215215636777,МИР,M,37,Панама
98ba8ce2-0fd8-4817-a97f-fda169b37e0a,ОАО «Савин Зыков»,5541,EUR,28446.62,2024-10-17,4310869142637276,Visa,F,49,Молдавия
5aca4480-72fa-43b4-9318-aca207fc00d8,Соколов и партнеры,5541,EUR,4300.18,2024-05-02,2246346124448132,МИР,M,67,Гамбия
8edb23c3-51ff-4f29-b361-6dcf45998bf5,НПО «Щукина»,5945,USD,26002.91,2024-06-07,8180193961544747,MasterCard,M,54,Йемен
fc4e5033-a733-4454-8ed1-3cd96233a150,Богданов Лимитед,5411,EUR,47487.37,2023-07-13,4642262413492135,MasterCard,F,45,Мальдивы
a862f047-4724-42a1-b3d5-0217aa3791bd,Максимов Лтд,5732,EUR,26050.37,2024-03-17,8104589738565472,МИР,F,43,Гамбия
1f827a3c-ff81-4c56-9168-0cad83a1c87c,Рено Россия (Renault),5411,USD,13044.58,2024-08-18,5032343177646291,Visa,F,75,Йемен
4898f066-8cf2-4a19-86c8-bb3feac1d65d,Максимов Лтд,7996,RUB,21446.68,2024-12-03,5733886834790516,MasterCard,M,20,Белиз
57e76d7a-051d-402a-b227-66086917e197,ЗАО «Панова-Чернова»,5999,RUB,15370.8,2023-10-22,6244604798033124,Visa,F,77,Панама
e40f6656-69f2-4488-820c-839e52ac5754,ОАО «Лебедева»,5311,USD,40100.19,2025-02-21,2200194185971913,MasterCard,M,25,Панама
97f18df1-99ce-41de-ac2e-b6a76994130f,ОАО «Степанова»,5311,USD,5478.17,2024-01-28,373248441335605,MasterCard,F,74,Белиз
ae3b0899-7ab9-4a66-b6dc-558311c6dc75,ИП «Куликова-Гришина»,5944,USD,10927.66,2025-01-21,5733886834790516,Visa,F,23,Панама
0c4eab01-1b57-44c6-955d-b35cf8847033,НПО «Киселева Стрелкова»,5411,EUR,27332.29,2024-11-20,344705626423411,MasterCard,M,57,Панама
b96289b3-e929-48c8-9a8a-6d25efe73c8e,ЗАО «Юдин»,5814,USD,13615.02,2024-04-11,5733886834790516,МИР,M,20,США
be0196b5-90b4-4f53-9258-9d7d06183408,ООО «Копылова»,5311,EUR,1280.81,2025-06-01,4642262413492135,MasterCard,M,25,Белиз
a4eaee26-8190-4aa0-a1ba-2a44cd68ef5e,ОАО «Герасимова Сергеев»,5411,USD,40180.69,2023-09-08,2259439136755984,Visa,M,64,Молдавия
fc6e1167-1b6a-44c6-a3ed-32c7c33fd859,ОАО «Савин Зыков»,5941,USD,28359.51,2024-11-25,6244604798033124,МИР,M,34,Гамбия
627f3f6e-88d4-45ef-80b6-08149d0740d2,Соловьева Лтд,7996,USD,29010.13,2024-09-08,347239446406262,MasterCard,M,49,Мальдивы
963adba5-12d3-49ee-84a8-7ccc080d35f0,АО «Шаров Мельников»,5999,EUR,49676.62,2024-01-25,4821517692741269,MasterCard,F,18,США
a4d09576-8648-4cb7-b84e-f245d4b26618,Аэрофлот — Российские авиалинии,5411,EUR,37192.74,2024-02-28,4993300393007690,MasterCard,F,27,Панама
9c27b167-7eed-4e0e-9274-316ec19b82ac,Соколов и партнеры,5812,RUB,37769.79,2024-09-22,5663150344700729,МИР,M,79,Йемен
5029253f-6f7e-496d-a575-6b2ea2312a1e,ОАО «Степанова»,5651,USD,49062.12,2024-01-21,373248441335605,Visa,F,26,Лаос
4973495e-d709-4310-8365-2874a0549c0c,Шубин Инк,5945,USD,9715.03,2024-07-01,344705626423411,МИР,F,63,США
f6eec5f6-d531-40dc-8f9d-cd4bb01e5365,Петров и партнеры,7996,RUB,478.73,2024-10-07,8104589738565472,MasterCard,F,75,США
910bce72-83fc-4650-82c3-a68b49f642cc,Независимая энергосбытовая компания Краснодарского края,5732,EUR,22925.13,2024-08-11,8180193961544747,Visa,F,40,Панама
9c0be02d-2bf7-43c6-8891-491e96c17e20,ООО «Красильников»,5945,EUR,11832.0,2024-03-01,8180193961544747,Visa,M,36,Румыния
dc578963-e267-44ea-9851-9c95e0f08090,ООО «Мишин Большакова»,5977,RUB,46327.8,2024-03-20,347239446406262,МИР,F,40,Йемен
